70,null,null,null,null,null,null,null,null,null,null,15,9,10,12,15,32,43,50,null
95,null,null,null,null,null,null,null,null,null,null,45,19,15,15,13,22,37,47,54
null,null,null,null,null,null,null,null,null,null,null,34,13,6,14,15,22,43,59,62
null,null,null,null,null,null,null,null,null,null,null,93,null,null,53,null,null,87,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,87,94,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,93,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,92,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,74,100,94,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,95,null,95,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,77,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,95,null,94,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,96,88,94,null,null,null,null,null,null,null,null,null
null,null,null,null,null,98,59,41,35,45,57,82,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,87,null,91,65,76,100,67,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,76,62,73,null,98,null,null,null,null,null,null,null
null,null,null,null,null,null,80,null,null,null,95,83,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,56,51,70,67,83,94,null,null,null,null
null,null,null,null,null,null,null,null,null,null,31,40,57,56,48,69,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,97,83,null,null,null,null
null,null,null,null,null,null,null,null,null,null,89,68,null,90,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,38,42,50,59,65,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,23,23,45,58,71,65,null,null,null,null
null,null,null,null,null,null,null,null,null,null,33,36,50,50,75,80,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,73,39,25,27,29,23,9,17,24,32,35,34,52,82,null,null,null,null
null,null,91,44,31,33,19,11,7,13,13,35,24,27,36,65,null,null,null,null
null,null,null,null,85,null,90,61,31,24,27,38,30,35,46,61,76,null,null,null
null,71,44,26,16,36,42,37,17,26,36,33,45,43,62,90,null,null,null,null
null,73,53,26,19,19,13,20,6,10,18,23,32,24,45,80,91,null,null,null
null,67,29,18,10,10,6,11,8,12,25,29,29,38,51,91,null,null,null,null
null,82,47,23,18,11,13,7,5,14,23,42,33,35,40,73,null,null,null,null
null,null,null,null,null,null,null,62,null,94,null,87,null,null,null,null,55,null,null,null
28,5,6,5,4,7,23,32,48,72,null,null,null,null,null,null,null,null,null,null
57,32,6,4,1,2,7,17,51,89,null,null,null,null,null,null,null,null,null,null
null,null,68,65,45,43,34,34,23,32,43,58,86,null,null,null,null,null,null,null
11,5,2,6,11,33,47,54,73,null,null,null,null,null,null,null,null,null,null,null
15,3,2,1,2,5,19,25,76,null,null,null,null,null,null,null,null,null,null,null
7,2,1,1,2,7,20,30,70,96,null,null,null,null,null,null,null,null,null,null
23,8,4,1,1,3,15,25,41,81,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,95,null,45,62,76,73,86,89,null,84,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,90,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,82,null
null,null,null,null,null,null,null,null,null,null,74,93,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,95,48,65,null,66,88,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,77,47,63,69,76,77,90,null,null,null,null
null,null,null,null,null,null,null,null,null,80,31,47,63,67,73,97,null,null,null,null
null,null,null,null,null,null,null,null,null,null,61,81,84,90,85,null,81,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,98,81,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,99,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
58,53,63,42,62,74,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,91,74,44,67,89,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,92,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,61,76,82,83,87,78,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,85,null,null,null,null,null,null,null,null,null,null,null
null,null,null,73,67,null,98,69,89,70,null,null,null,null,null,null,null,null,null,null
null,null,null,89,60,64,78,50,81,90,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,65,82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,87,90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,57,84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,98,62,47,52,47,41,60,100,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86,95,97
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68,71,67
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,99
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,93,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75,81,96
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,96,73
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,64,87
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57,73
34,47,47,64,78,74,78,null,null,null,null,null,67,39,27,25,18,23,25,35
60,null,null,null,null,null,100,null,null,null,null,null,null,59,60,38,46,44,33,37
25,20,23,35,41,32,39,49,80,null,80,95,62,38,24,17,14,16,22,17
36,37,39,66,65,67,61,83,91,null,73,66,39,25,13,11,10,12,18,31
85,null,null,null,null,null,null,null,null,null,null,null,93,73,66,53,38,40,35,42
82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,56,57,56
65,97,null,83,null,null,96,null,null,null,null,null,93,78,48,66,48,33,40,52
3,5,6,13,18,21,25,33,38,40,34,32,25,16,15,6,3,3,7,9
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
94,87,72,null,null,99,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,79,75,48,51,79,90,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,92,100,90,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,100,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,74,92,null,89,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,88,71,79,61,45,51,61
null,null,null,null,null,null,null,null,null,null,null,null,null,75,52,44,71,71,79,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,84,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,89,77,77,92,59,63,null,null,null,72,52,32,21,null,53,44,67
null,null,null,null,null,null,null,null,null,null,null,null,null,null,95,null,99,67,40,39
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,98,73
null,null,null,null,null,null,null,null,null,null,null,null,null,null,90,null,73,40,24,16
null,null,null,null,null,null,null,null,null,null,null,null,null,null,61,92,60,46,26,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,64,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,92,84,39,41,null,22,24,11
71,93,null,null,null,null,null,null,null,null,null,null,null,93,50,19,11,5,4,4
35,52,73,93,null,null,null,null,null,null,null,null,null,null,45,18,4,1,1,3
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,41,31,15,5
55,99,null,null,null,null,null,null,null,null,null,null,null,66,47,17,17,11,7,5
31,44,89,87,null,null,null,null,null,null,null,null,null,86,39,16,8,3,2,4
46,55,87,null,null,null,null,null,null,null,null,null,null,87,32,15,11,5,2,3
60,55,72,null,100,null,null,null,null,null,null,null,null,null,55,23,16,8,2,1
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,91,24,17,10,5
66,96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
46,54,72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
66,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
38,49,null,null,99,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
45,75,58,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
28,43,78,75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,95,68,37,30,39,44,65,65
null,null,null,null,null,null,null,null,null,null,null,null,null,null,96,48,48,83,79,76
null,null,null,null,null,null,null,80,61,81,87,83,48,31,23,9,17,28,38,35
null,null,null,null,null,null,null,null,null,null,null,null,78,51,25,30,34,44,63,76
null,null,null,null,null,null,null,null,null,null,null,null,null,null,46,61,44,62,94,85
91,null,null,null,null,null,null,null,null,null,null,null,null,null,61,57,47,40,67,78
null,null,null,null,null,null,null,null,null,null,null,null,null,null,76,44,46,42,45,55
null,null,null,77,75,66,52,73,48,63,83,79,75,34,26,25,51,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
56,72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,65,57,29,24,35,48,53,79,null,null,null,null,null,null
null,null,null,null,null,null,null,97,73,58,80,null,90,null,null,null,null,null,null,null
null,null,null,null,null,null,52,40,21,11,14,22,23,48,75,null,null,null,null,null
null,null,null,null,null,74,29,22,14,17,25,44,53,67,null,null,null,null,null,null
null,null,null,null,null,null,null,80,53,55,68,68,94,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,73,83,79,83,null,null,null,null,null,null,null
